userID,ISBN,bookRating
49154,1558531076,5
49155,0140292756,10
49155,8401418844,10
49155,8425333296,8
49155,8466302263,9
49155,8478885218,9
49212,0440213525,8
49212,0670030643,6
49212,0786817070,5
49225,0345339681,10
49225,0345339711,6
49225,0375503307,9
49225,0452279178,7
49225,059035342X,8
49225,0670868361,8
49225,0679446486,8
49225,0684853515,8
49225,074343627X,9
49225,0786868104,7
49225,0821748890,8
49225,1573226122,7
49392,0441478069,7
49392,0441569595,8
49392,0451519299,8
49422,0060987529,7
49422,0312140908,5
49422,0312198310,7
49422,0312422156,7
49422,0316777722,9
49422,0452284163,8
49422,0822216310,6
49460,0060987529,9
49460,0125184069,8
49460,014008505X,9
49460,0312154305,8
49460,0312242646,8
49460,0316776963,9
49460,0375758003,8
49460,0394530101,8
49460,0399145672,8
49460,0440211360,5
49460,0446383074,9
49460,0446610615,7
49460,0517556839,6
49460,0553289691,8
49460,067081458X,8
49460,0688129226,7
49460,0740704931,8
49460,0786888083,7
49460,0812969006,10
49460,0836220986,10
49460,1580621716,9
49460,1883013585,8
49771,0345452704,7
49771,0446607460,6
49771,0451202503,7
49771,067102406X,8
49792,0373095686,7
49792,0373290098,7
49792,0515126772,9
49792,051513287X,9
49792,0553574795,9
49792,0843947365,7
49889,006441034X,9
49889,0307231291,10
49889,0312208804,10
49889,0373260849,7
49889,0375802843,7
49889,0385170742,6
49889,0394822579,6
49889,0425176118,4
49889,0440166098,7
49889,0440173760,8
49889,0553107240,8
49889,0553238221,10
49889,0553277510,7
49889,0671689746,8
49889,0760314276,6
49889,0895774194,6
49889,0915391058,6
49889,0962404918,7
49889,1562477862,8
49889,1888054557,10
49900,0062516507,10
49900,0316278424,9
49900,0451167392,8
49900,0671742558,8
49900,0671744208,8
49900,067187098X,6
49900,0743467124,8
49900,0764228579,6
49980,0140157379,10
49980,0316779059,10
49980,0394753518,7
49980,0435989464,8
50073,0156005891,9
50073,0373264062,6
50073,0385311109,7
50073,044022313X,10
50073,0451196716,9
50073,0525946233,9
50073,060980877X,8
50073,0671231081,9
50129,067100767X,8
50204,0028610520,7
50204,0060168161,8
50204,0399517278,5
50204,0671632655,8
50204,0679764925,6
50204,1558745726,10
50204,1565846567,5
50204,1879237369,7
50225,006017613X,7
50225,0312422156,8
50225,0312950586,9
50225,0312980302,5
50225,0345341988,8
50225,0449223612,6
50225,0671025333,5
50225,0874065755,9
50225,0933377363,5
50681,0345340833,9
50681,0385486804,8
50730,0312958919,8
50730,038081191X,9
50730,0380816830,8
50730,0446364703,7
50730,0743418174,8
50823,0373110863,6
50823,037311110X,6
50823,0373117523,7
50823,0373120141,8
50823,037312175X,8
50823,0373762216,7
50823,0380750848,10
50823,0380750872,8
50823,0380897393,7
50823,0380899531,8
50823,0671572016,7
50823,0671702505,9
50849,0340601051,6
50849,0345400577,6
50849,0451186362,8
50849,0553256866,6
50849,0670845752,7
50849,0670852945,9
50849,0747527687,7
50849,0749309903,8
50849,0812585623,8
50849,0920656102,9
50859,0345414136,5
50859,0375758216,9
50859,0739410148,6
50859,0740721356,9
50859,0740726633,5
50859,0802151051,5
50859,0804115656,9
50859,0804116202,7
50895,0142000205,6
50895,0312265786,7
50895,0312996055,9
50895,0345446860,5
50895,0345450728,6
50895,0425183971,6
50895,0425189864,8
50895,0446609617,6
50895,0446612790,8
50895,0451178017,8
50895,0515121495,7
50895,0553583573,7
50895,0671027387,10
50895,074324642X,7
50895,0764227831,6
50895,0821776037,7
51100,0192836439,8
51100,0310925681,10
51100,0374515360,10
51100,0380789590,10
51100,0805064125,9
51100,0865776962,8
51184,3404144627,8
51184,3404144791,6
51184,3442246113,9
51184,3442350220,5
51184,3442450799,8
51184,3453158830,8
51184,3596132398,4
51184,3596133386,5
51184,3596137683,5
51184,3596247500,5
51184,3746615135,7
51184,3746618789,7
51252,044011585X,5
51252,0517556278,9
51252,0679433015,7
51350,0060085452,8
51350,0060096195,10
51350,0312966970,10
51350,0312983743,10
51350,0345404769,10
51350,0380784491,7
51350,0385336667,10
51350,074346334X,8
51365,0062514857,10
51365,0312988699,8
51365,0316602051,7
51365,0345366239,3
51365,0399142851,9
51365,0671027387,9
51386,0028614186,10
51386,0060640111,10
51386,0441783295,10
51386,0452275873,10
51386,0671473158,10
51386,0671658166,6
51386,0671661892,9
51386,0805003525,10
51440,0671709232,9
51440,1561381489,8
51440,1573249025,10
51450,0312284683,10
51450,0312980159,10
51450,0345446976,9
51450,0345469550,10
51450,0373270976,9
51450,0380808080,10
51450,0385335482,10
51450,0385337787,10
51450,0395924952,5
51450,0425192105,7
51450,0425193071,8
51450,0451179285,10
51450,0515131229,9
51450,051513287X,9
51450,074324950X,8
51450,0792723090,5
51450,0804119910,8
51450,0931948142,10
51526,014036711X,7
51526,0312422156,3
51526,0316143464,7
51526,0316780375,5
51526,0385333919,6
51526,0393966356,10
51526,0451177096,5
51526,0452273803,7
51526,0684872153,10
51526,0743466519,7
51742,0060959037,8
51742,0312420870,5
51742,0345332571,7
51742,0345343581,8
51742,0375724370,8
51742,0394172272,10
51742,0394722973,6
51742,0440167477,8
51742,0449213730,7
51742,0449215024,8
51742,0449219461,8
51742,0449911357,10
51742,0451202503,4
51742,0553279912,7
51742,068480087X,8
51742,0688172288,7
51742,0743412028,8
51803,0345293010,5
51803,0345301870,6
51803,0553234269,3
51803,0553280945,6
51803,0563555963,2
51883,006018664X,10
51883,0060392452,8
51883,0064400565,10
51883,0307020460,10
51883,0307020975,10
51883,0312952287,10
51883,0345295064,4
51883,0345332687,10
51883,0345384377,8
51883,0373028067,10
51883,037307638X,10
51883,0373076800,5
51883,0373076940,10
51883,037309535X,10
51883,0373096623,2
51883,0373099258,10
51883,0373099916,10
51883,0373191960,10
51883,0373226063,10
51883,0373226101,10
51883,0373240252,10
51883,0373240287,10
51883,0373240481,8
51883,0373240635,8
51883,0373240996,10
51883,0373241429,10
51883,0373241704,10
51883,0373272243,10
51883,0373272308,10
51883,0373272421,10
51883,0373272480,10
51883,0373273088,10
51883,0373290616,10
51883,0373613636,10
51883,0373613695,5
51883,0373691610,10
51883,0373691653,10
51883,0373825021,10
51883,0393016501,8
51883,0394828151,10
51883,0425075095,3
51883,0425077047,10
51883,0440162688,5
51883,0440203856,5
51883,0440205786,10
51883,0446914770,10
51883,0451127927,10
51883,0451173384,3
51883,0451197860,10
51883,0452275873,10
51883,0553583468,6
51883,0671001132,10
51883,0671017063,10
51883,067102423X,10
51883,0671730495,10
51883,0679415750,10
51883,0679427546,6
51883,0688213693,10
51883,0696211270,10
51883,0786015772,10
51883,0812548132,6
51883,082171337X,10
51883,0821776436,10
51883,096419354X,10
51883,1551661462,5
51883,1586601415,10
51883,188191903X,10
51883,188535603X,10
51992,0060930934,7
51992,0312923074,8
51992,038529686X,4
51992,0385471475,5
51992,0385485107,9
51992,0399143874,5
51992,0446607711,5
51992,0671510053,9
51992,0671756443,6
51992,0671825348,5
51992,0684841185,8
51992,068484625X,9
52011,0140467629,5
52011,0192741632,5
52011,0312867867,5
52011,0345369351,8
52011,0380000830,5
52011,0380471752,5
52011,0451628039,5
52011,067173590X,5
52011,0765300265,7
52011,0765305224,7
52011,0812551478,8
52011,1563892618,5
52044,0060928778,10
52044,0192142216,7
52044,0449005615,10
52044,0451625552,8
52044,0486403475,9
52044,068985563X,8
52044,071483940X,10
52044,0880014261,10
52175,0671510053,10
52175,0679728724,10
52175,0679728732,10
52175,0679743464,10
52175,0684801051,6
52199,0061084050,9
52199,0064460673,9
52199,011290436X,9
52199,0112904475,8
52199,0140231730,7
52199,0140441700,10
52199,0312928572,10
52199,034538024X,10
52199,0373288360,9
52199,0380012863,9
52199,038080493X,9
52199,0380899825,7
52199,0393016404,8
52199,0394448049,9
52199,0394473019,8
52199,0451404033,9
52199,0505522551,9
52199,0521266467,8
52199,0553268066,10
52199,0553273442,10
52199,0553281631,10
52199,055329475X,10
52199,0553296817,10
52199,059035342X,7
52199,0590440101,5
52199,0670850543,10
52199,067086661X,10
52199,0671745638,10
52199,0679433015,9
52199,0679441018,8
52199,0713721464,9
52199,0746030738,10
52199,0786004827,10
52199,0805050604,10
52199,0806132264,10
52199,0806513500,1
52199,0812500105,9
52199,093113708X,9
52199,1561036730,8
52199,185314116X,9
52203,2020257807,9
52203,2020263726,8
52203,2070360423,8
52203,2253005495,7
52203,2253006874,7
52203,2253034673,5
52203,2253046523,7
52256,0486247791,8
52256,0806968540,5
52256,1566193230,9
52293,0151002290,4
52293,0312422156,8
52293,0688121047,9
52323,3423126264,8
52323,3548600808,10
52350,0316358312,9
52350,0316358347,9
52350,0316358355,9
52350,0316358525,9
52350,0345339711,9
52350,0380778556,8
52350,0439136350,8
52350,043935806X,9
52350,0553273914,10
52350,0752847775,9
52350,0765343266,9
52350,0836218787,10
52350,0963205412,10
52350,0963205439,9
52350,1563892618,7
52350,2203388110,10
52350,2203388307,10
52350,2731612029,10
52350,2870970234,10
52350,287097051X,8
52350,2870970595,8
52521,0373484224,10
52521,0373484232,10
52521,0380762595,10
52521,0425169863,10
52521,0440224764,10
52521,0440237300,10
52521,0446601241,10
52584,002542730X,10
52584,0028604199,10
52584,0028604202,10
52584,0060517794,8
52584,0060981180,8
52584,0140287434,6
52584,0140481346,4
52584,0201632888,6
52584,0316558524,8
52584,0316788228,9
52584,0345440137,8
52584,0345442636,6
52584,0380709899,7
52584,038079487X,9
52584,0385499825,10
52584,042510687X,6
52584,0425181626,4
52584,0446350982,7
52584,0449006344,8
52584,0451184963,10
52584,0451200861,8
52584,0451205758,7
52584,0451523024,8
52584,0517598817,8
52584,0553209671,3
52584,0553578316,4
52584,068480042X,8
52584,0684854376,7
52584,0684862719,8
52584,0684872153,9
52584,0743418174,10
52584,0786884371,7
52584,1573228192,3
52614,0345440412,10
52614,0373196806,10
52614,0373218370,8
52614,0373222882,5
52614,0373226063,10
52614,0373227450,9
52614,0373292988,9
52614,0373763298,10
52614,037376457X,10
52614,0373764634,10
52614,0373790317,10
52614,037383568X,10
52614,0373836015,10
52614,0380801027,10
52614,0505525364,10
52614,0515114030,10
52614,0525946500,9
52614,055328990X,10
52614,0553295004,10
52614,0553295977,10
52614,0553802747,10
52614,067187098X,10
52614,0743422732,10
52614,0743436601,9
52614,0778320294,10
52614,0821227718,10
52614,0821767453,10
52614,0821772759,10
52614,082177512X,9
52614,0843946687,10
52614,0843946938,8
52614,0843947160,10
52614,0843947632,10
52614,0843949430,10
52614,0843950293,10
52614,0843950730,10
52807,0064400565,8
52807,0452271657,8
52807,0679729577,7
52807,0771091044,8
52807,0968153038,8
52853,0060526203,6
52853,0061080160,6
52853,0312913656,6
52853,0345388232,8
52853,0373825013,5
52853,0380978512,8
52853,0399137769,8
52853,0440202043,9
52853,0446608424,8
52853,0449217639,6
52853,0449222608,6
52853,0449222616,6
52853,0451149602,7
52853,0515131229,7
52853,0590554093,8
52853,0671720414,7
52853,0671721755,8
52853,067980112X,8
52853,0679801146,8
52853,0812563190,7
52917,0060642327,7
52917,0060926538,9
52917,0131221922,9
52917,0137973322,9
52917,0140132465,7
52917,0140245162,8
52917,0304338095,6
52917,0312261950,6
52917,0316140635,6
52917,0316558400,7
52917,0345427637,4
52917,034543448X,8
52917,0375705457,8
52917,0380012863,5
52917,0380423901,7
52917,0380798565,5
52917,0385265573,7
52917,0385474903,8
52917,0393019217,6
52917,0393313654,6
52917,0394539710,7
52917,0449216861,7
52917,0449219461,7
52917,0451186346,6
52917,0458929700,4
52917,0465072690,8
52917,0515116173,6
52917,0553097172,7
52917,0679437223,5
52917,0684717255,5
52917,0743203178,8
52917,0743219570,5
52917,0789402017,9
52917,0789420279,8
52917,0804115621,6
52917,0809001365,9
52917,0836217179,7
52917,0877013055,7
52917,0894808249,6
52917,0972393617,7
52917,1879045036,7
52917,1885211279,8
53174,006444001X,10
53174,0142300675,7
53174,0345339711,9
53174,0345409973,9
53174,0375411151,9
53174,0517556278,9
53174,0517881004,10
53174,0531059820,10
53174,0553572377,10
53174,0553575414,10
53174,0671034057,10
53174,0671780751,8
53174,0679433015,8
53174,0679441018,7
53174,0736606378,9
53174,0886775132,10
53174,0886778972,10
53174,0894800825,10
53174,1560255390,8
53174,1578590027,10
53220,0060185074,9
53220,006109594X,8
53220,0312985207,8
53220,0316602051,8
53220,034543448X,6
53220,038550120X,8
53220,039914563X,9
53220,042512164X,9
53220,0425157164,9
53220,0425176932,7
53220,0440207835,8
53220,0446521582,6
53220,0446601241,10
53220,0446607711,7
53220,0446609404,10
53220,0446612790,10
53220,0449000877,8
53220,0449219461,10
53220,0451180410,9
53220,0451202244,8
53220,0671023209,9
53220,0671024248,8
53220,0671743058,10
53220,0743446526,10
53220,0786889608,8
53220,0970472994,5
53241,0060987529,7
53241,0312266928,7
53241,0446602817,8
53241,044900371X,9
53241,068803036X,8
53256,0345296087,10
53256,0440224764,8
53256,0440498058,10
53256,0451184963,10
53256,0671881884,8
53256,0767905180,8
53278,0385475772,7
53278,0553274503,9
53278,0679734570,10
53278,0888012802,8
53304,0312265859,8
53304,0380977303,7
53304,0553107305,7
53304,0679752927,7
53392,006019538X,9
53392,0385512104,8
53392,0440227704,8
53392,0451132343,10
53418,0553213059,8
53418,0590469339,8
53456,0060953683,8
53456,0415927730,6
53456,0439136369,10
53456,0440174643,8
53456,0553273914,8
53456,0671027387,8
53545,0064403319,10
53545,0671665871,10
53545,0843104732,10
53545,0960989811,8
53545,1561380911,7
53590,0140244824,8
53590,038082101X,8
53590,0385512147,5
53590,0385720955,8
53590,0452284554,7
53590,0553381636,8
53590,0670032808,7
53590,0671749609,7
53590,0807614300,7
53614,0099245027,10
53614,0142003727,7
53614,0375724842,8
53614,0380017962,9
53614,038082101X,10
53614,038550120X,8
53614,0440224764,10
53614,0446609404,9
53614,0451180232,10
53614,0582417775,10
53614,063403541X,10
53614,0743527070,10
53628,0140430296,5
53628,0140620222,5
53628,2070370003,10
53628,2070512541,8
53628,2205054252,8
53628,2207252000,10
53628,2253144452,9
53628,2253152846,8
53628,2258061474,10
53628,2277301043,7
53729,0061059072,8
53729,0140084185,7
53729,014030780X,8
53729,0452284236,8
53729,0767915062,8
54206,0060647698,5
54206,0393313964,9
54206,0399150838,7
54206,0674896467,3
54206,0778320448,5
54206,0787965413,8
54206,0791428028,8
54206,0816626251,6
54206,1400060737,10
54206,1401202020,9
54218,0373032706,7
54218,037303623X,8
54218,0373166923,9
54218,0373168705,8
54218,0373271379,6
54218,0385295618,6
54218,0590962736,8
54218,1551660490,5
54335,043935806X,10
54335,0446612510,8
54335,0671027387,8
54335,0821776037,8
54374,0440401569,8
54374,0440402255,7
54374,0553158457,7
54374,0764222112,9
54374,0871234130,9
54374,0871238039,10
54453,0374525188,7
54453,051754489X,7
54453,0553582895,9
54453,074342803X,8
54622,0316693286,8
54622,0380012863,8
54828,3492043690,5
54828,3498024752,7
54828,3870245336,7
54828,8700224367,9
54898,013074378X,8
54898,0307988767,10
54898,0345339681,10
54898,0345339711,10
54898,0376021292,8
54898,0395661803,10
54898,0553578316,2
54898,0609609718,10
54898,0658013319,9
54898,0746033338,10
54898,076073321X,9
54898,0764112589,10
54898,0897323726,10
54898,0898799236,6
54898,0960236406,8
54898,1552975711,10
54898,1584792965,10
54898,1881554031,7
54898,1889195324,10
55075,0060928360,8
55075,0140244824,6
55075,0380731479,7
55075,0385319525,9
55075,0385486804,10
55075,067181785X,7
55075,0884962407,10
55097,0345353145,7
55097,055356854X,8
55097,0671709178,8
55097,0891453970,5
55142,0060924799,9
55142,0061000175,7
55142,0312050631,9
55142,0425184323,4
55142,0425184528,7
55142,0425185222,5
55142,0441003257,9
55142,0446606197,7
55142,0671578286,6
55142,0786889624,7
55142,0806110597,8
55178,0394537602,5
55178,0439136369,9
55178,0451524551,10
55178,0553288660,5
55178,0553562614,8
55178,0590338943,9
55178,0590435019,5
55178,0684833778,8
55178,078762764X,8
55178,0865714088,10
55187,0060175400,8
55187,0140195491,9
55187,0141301244,8
55187,0310201462,10
55187,0310224632,9
55187,0345313925,5
55187,0345339967,8
55187,0380636778,9
55187,0380977753,8
55187,0385502893,9
55187,0394573579,7
55187,0441005993,10
55187,0446525383,9
55187,0451197003,10
55187,0471579734,5
55187,0671871196,5
55187,0743412028,10
55187,0764547003,8
55187,0806580135,5
55187,0840711514,8
55187,0842346643,5
55187,0890874042,9
55187,1573225479,10
55187,1576737330,8
55187,1883249139,9
55187,1892051052,8
55438,0394404289,10
55438,0446609404,4
55438,0671678574,10
55438,0683304925,10
55438,1558746226,10
55490,0060929871,9
55490,0061053554,10
55490,0062511645,10
55490,0062700464,10
55490,0070118809,8
55490,0312860951,7
55490,0314852514,9
55490,0316666009,5
55490,0345347668,5
55490,0345396669,10
55490,0345404769,5
55490,0375401601,9
55490,0375708111,10
55490,0380974282,10
55490,0385075340,9
55490,0385190328,8
55490,0385498721,10
55490,0385504470,10
55490,0393303438,10
55490,0394701267,10
55490,0395342376,9
55490,0399130276,10
55490,0425043797,10
55490,0440174643,8
55490,0440952522,10
55490,044098761X,10
55490,0446350982,5
55490,0446601241,10
55490,0451177096,5
55490,0451194004,10
55490,0452279178,10
55490,0471000051,9
55490,0486275639,10
55490,0486280462,10
55490,0517149257,10
55490,0517705036,9
55490,0553110845,10
55490,0553244949,6
55490,0553568884,8
55490,0553801376,10
55490,0590427717,8
55490,0670851086,8
55490,067100316X,7
55490,0671428845,9
55490,0671458515,7
55490,0672311623,8
55490,0679446486,7
55490,0688126685,7
55490,0764102168,10
55490,0767903226,9
55490,078691551X,10
55490,078760156X,10
55490,0787606162,10
55490,0816029091,10
55490,0875425755,6
55490,0877797080,10
55490,0886773520,10
55490,0916211703,9
55490,0922729352,7
55490,0930289560,10
55490,1555467210,8
55490,156504178X,10
55490,1573182222,7
55490,1573240192,10
55490,1869893069,9
55492,0020442203,10
55492,0060283130,9
55492,0130423327,9
55492,0156628708,6
55492,0373262957,4
55492,0425192733,7
55492,0439136350,10
55492,0439139597,10
55492,043935806X,9
55492,0449213811,5
55492,0451619579,4
55492,0515087947,9
55492,055321313X,10
55492,059035342X,10
55492,0679905278,10
55492,0698301978,10
55492,0764422359,6
55492,0786808284,7
55492,088070683X,8
55492,0894808249,8
55492,0895770466,5
55492,1563053381,7
55493,0138102767,6
55493,0312969228,9
55493,0312980159,8
55493,0316666009,8
55493,034544907X,7
55493,0385335482,10
55493,0385474903,8
55493,0446609404,10
55493,053400167X,5
55493,0670891568,9
55493,0671024590,8
55493,0671732277,5
55493,0688065716,9
55493,0717800539,8
55493,0762406984,9
55493,0767915054,8
55493,0943414687,5
55548,0060927720,8
55548,0201053594,10
55548,0312960980,7
55548,0380756374,10
55548,0451628055,10
55548,0553213466,10
55548,0825301289,10
55559,006017949X,7
55559,0451127242,5
55559,0451177029,8
55559,0553256610,8
55559,0751518115,8
55559,0751518123,8
55559,0812521935,5
55734,0307262065,10
55734,042512164X,5
55734,0708964540,5
55751,0375703063,5
55751,0380730138,5
55751,0446519723,5
55751,0871136791,5
55799,0141000198,7
55799,0385488491,7
55799,039914563X,7
55799,0449221512,6
55799,0671026704,3
55799,0671042556,8
55799,0743225406,8
55892,0060176032,8
55892,0060283130,9
55892,0061013412,8
55892,031202911X,5
55892,0316602051,8
55892,0374117349,9
55892,0399147284,8
55892,0446350982,9
55892,0449133133,8
55892,0451092163,8
55892,0517556278,6
55892,0553289691,9
55892,061810450X,9
55892,0679430504,7
55892,0736618198,7
55892,0786890436,6
55892,1559353139,9
55892,1561003913,10
55892,1570421048,5
55892,1570422206,7
55927,0060930187,7
55927,0060938099,7
55927,0142437336,8
55927,0152275177,7
55927,0439227569,7
55927,0440218500,10
55927,0440219329,9
55927,0440226872,8
55927,0440228611,9
55927,0553273914,9
55927,0590674099,8
55927,0671787918,8
55927,068485760X,9
55927,0689868456,9
55927,0743227441,9
55927,0743431030,8
55927,0763618292,8
55927,0967673712,10
56039,2070422402,10
56039,2226066047,6
56039,222610688X,7
56039,2253032328,6
56039,2253034673,6
56039,2253144452,10
56039,2277301043,7
56039,2290313726,8
56271,0140004211,7
56271,0140049479,9
56271,0140302395,8
56271,0140327592,8
56271,0140621474,8
56271,0192815687,7
56271,0316883476,7
56271,0330026623,8
56271,0330029223,8
56271,0330300326,8
56271,0330332767,4
56271,033035566X,8
56271,034540551X,8
56271,0349113858,6
56271,038542017X,7
56271,0563371021,8
56271,0563384476,8
56271,0747531544,7
56271,0749915870,8
56271,0752530127,8
56271,0752808478,8
56271,0752848151,7
56271,0863699650,8
56271,0866224793,5
56271,0903505312,8
56271,0914629735,9
56271,0952855739,9
56271,1563336197,7
56271,1580082319,7
56271,1840460547,8
56271,1841198781,10
56271,1852425970,9
56271,1858284511,8
56271,3822855650,9
56307,0440237424,8
56307,0446612510,8
56307,0553575538,9
56307,0553583468,8
56360,0761510575,5
56360,3442435366,5
56360,3442442303,5
56360,3442442788,6
56360,3492207006,9
56360,3492229581,9
56360,349922786X,8
56391,0345426606,8
56391,0375404619,10
56391,0394747445,6
56391,0671040588,7
56391,067946316X,8
56391,0743214927,8
56391,0743454146,8
56391,1573221937,6
56399,0004588010,10
56399,000710331X,10
56399,0007103360,10
56399,000710698X,10
56399,0020486200,10
56399,0044402449,10
56399,0060541814,10
56399,0061000043,10
56399,0064405028,10
56399,006447108X,10
56399,0091498716,10
56399,0094618305,10
56399,0140049401,10
56399,0140124454,10
56399,014018869X,10
56399,0140341315,7
56399,0140460179,10
56399,0140510168,10
56399,014051032X,10
56399,0140621571,6
56399,0142003557,10
56399,0142437174,7
56399,0192139657,10
56399,019280104X,10
56399,0192833863,7
56399,019516136X,10
56399,0195283805,10
56399,019811169X,10
56399,0199104956,8
56399,0207959498,10
56399,0224008080,10
56399,0312050798,10
56399,031213486X,10
56399,0312850832,10
56399,0312868855,7
56399,0312876947,10
56399,0316955132,10
56399,0330100459,10
56399,0330292390,10
56399,0330340646,10
56399,0340268778,10
56399,0340730625,10
56399,0345405021,7
56399,034542204X,10
56399,0374522685,10
56399,0375411100,10
56399,0385005784,10
56399,0385416091,10
56399,0393311538,10
56399,0415040655,10
56399,0415136113,10
56399,0441694543,10
56399,0441768377,10
56399,0441806104,10
56399,0451523377,10
56399,0452011558,10
56399,0452284449,8
56399,0486228029,10
56399,0553267175,10
56399,0563371609,10
56399,0571105580,10
56399,0572009968,10
56399,0575066466,10
56399,0575600004,10
56399,0582438063,10
56399,0586072098,10
56399,0586074279,10
56399,0586084525,10
56399,0586209816,10
56399,0609804774,10
56399,0631149244,10
56399,0671460846,5
56399,0671656317,10
56399,0671741039,10
56399,067974066X,7
56399,0708853870,6
56399,0713468661,10
56399,0713723092,10
56399,0713727004,10
56399,0714121193,10
56399,0714819654,10
56399,0715308378,10
56399,0717945472,10
56399,0721907806,10
56399,0722533217,10
56399,0738700339,10
56399,0738700738,10
56399,0743400372,7
56399,0747235732,10
56399,0747238944,10
56399,0751370703,10
56399,0751501077,7
56399,0752526820,10
56399,0754110001,10
56399,0786701803,10
56399,0802713815,10
56399,0805775390,10
56399,0806518693,5
56399,0806903643,10
56399,0806926570,10
56399,0807127914,10
56399,0807611379,10
56399,0810816067,10
56399,0812504690,8
56399,0812521463,10
56399,0812579259,10
56399,0821223410,10
56399,0850307570,10
56399,0850308488,10
56399,0851157483,10
56399,0851581501,10
56399,086299375X,10
56399,0870540734,10
56399,0870540785,10
56399,0870541552,10
56399,0875428363,8
56399,0877289190,10
56399,087923573X,6
56399,0884109070,10
56399,0892817208,10
56399,0897332202,10
56399,0906362482,10
56399,0932445330,10
56399,0933635400,10
56399,0933635516,10
56399,093363577X,10
56399,0933635966,10
56399,0940884089,10
56399,0941404927,6
56399,0943373565,10
56399,0948518901,10
56399,0951620940,10
56399,0951620983,10
56399,1403963193,10
56399,1550548018,10
56399,1558021779,10
56399,156025114X,10
56399,1561841625,10
56399,1564146790,10
56399,156882033X,10
56399,1568820569,10
56399,1568820615,10
56399,1568821441,10
56399,1583220089,9
56399,1586637533,10
56399,1587150085,10
56399,1843336227,10
56399,1850520453,10
56399,1851168036,10
56399,1852308478,10
56399,185326007X,7
56399,1853263893,10
56399,1854710443,10
56399,1854872311,10
56399,1856263053,10
56399,1857231813,10
56399,1857982436,10
56399,1858334780,10
56399,1859580726,10
56399,1861050593,10
56399,1862040494,10
56399,1869893069,10
56399,1871197945,10
56399,1871592321,10
56399,1901680290,10
56399,1903065186,10
56399,1904492118,10
56399,3829029853,10
56447,0060507772,10
56447,0060929596,9
56447,0064401510,9
56447,0140481346,4
56447,0142437174,7
56447,0312860137,7
56447,0312868855,1
56447,0316776963,7
56447,0345350588,7
56447,0380452030,8
56447,038077593X,7
56447,0380794934,6
56447,0385474016,8
56447,0439064872,8
56447,044017242X,6
56447,0440479207,4
56447,044900371X,6
56447,0465026079,3
56447,0553290797,4
56447,0553584189,9
56447,059035342X,7
56447,0590409212,8
56447,0590409662,5
56447,0590419919,5
56447,0590428195,5
56447,0590432117,6
56447,0590435736,5
56447,0590440284,5
56447,0590456571,5
56447,0590996835,10
56447,061810450X,8
56447,0671442686,8
56447,0671496107,1
56447,0679833692,7
56447,0760704066,8
56447,0764222120,6
56447,0786227133,6
56447,0800781724,4
56447,0806638370,6
56447,0816704678,5
56447,0822216310,8
56447,0842332359,5
56447,0880103841,6
56447,0886779898,7
56447,1404333045,7
56447,1558177515,8
56447,1569314284,6
56447,1577482158,6
56447,1885171277,7
56554,0061052477,10
56554,0316602051,10
56554,0373250193,8
56554,0373250223,9
56554,0373250304,8
56554,0373250479,9
56554,0373250533,9
56554,0425107469,9
56554,0425190102,5
56554,044653062X,9
56554,0515124893,9
56554,074324642X,9
56554,0758201966,10
56554,0758201982,10
56554,0767905180,10
56554,0895871564,9
56661,0060176792,7
56661,0140432264,7
56661,0345291328,10
56804,0374525188,6
56856,0060392452,8
56856,0062737554,9
56856,0140390839,7
56856,030680932X,10
56856,0380012863,7
56856,0380778556,8
56856,0394825683,8
56856,0440224764,7
56856,0451183665,7
56856,0452279577,9
56856,0486235467,10
56856,059043053X,5
56856,0671042858,7
56856,0679446486,10
56856,0785275266,7
56856,0891075941,7
56856,0964060566,9
56856,1557043728,8
56856,1557045313,8
56856,1879505622,9
56856,B0000C2W5U,8
56959,0060007834,10
56959,0060263954,10
56959,0060930934,9
56959,0061043516,10
56959,0064410226,10
56959,0140245162,8
56959,0156658992,10
56959,0312950586,8
56959,0316776963,10
56959,0333492412,10
56959,0345419995,10
56959,0373264798,10
56959,037542217X,10
56959,0380008491,10
56959,0380709147,10
56959,0380715430,10
56959,0380796090,7
56959,0385231180,10
56959,0395137195,10
56959,0399136231,10
56959,0425161242,2
56959,0439136350,10
56959,0440172101,10
56959,0440187664,5
56959,0440407524,10
56959,0440409586,10
56959,0440422256,10
56959,044049043X,10
56959,0440498058,10
56959,0448090996,10
56959,0449209458,8
56959,0451522842,10
56959,0486247392,10
56959,0517350416,10
56959,0517436183,10
56959,0517516764,10
56959,0520088441,10
56959,0525466762,10
56959,0553381350,10
56959,0553576623,7
56959,0590371258,10
56959,0670557455,10
56959,0671043803,10
56959,067125376X,10
56959,0671420666,10
56959,0671510053,10
56959,067158071X,10
56959,067166607X,10
56959,0679456309,8
56959,0679457526,10
56959,067950785X,10
56959,068971419X,10
56959,0689715404,10
56959,0689715714,8
56959,068980167X,8
56959,0743222008,10
56959,0762413069,10
56959,0762727144,10
56959,0764310844,10
56959,0806908122,10
56959,0810944731,10
56959,0844405663,10
56959,0870409727,10
56959,0887404677,10
56959,0891450688,10
56959,0892963999,10
56959,0896890724,10
56959,0935182713,10
56959,0964048310,10
56959,0964048337,10
56959,096459577X,10
56959,1400031362,10
56959,1585743119,10
56959,1883219116,8
56959,1887374167,10
56959,5551973522,10
57006,0671028405,7
